robot_id,concentration,timestep,effective_msg

36140,0.0530,4438

36140,0.0530,4443

36140,0.0530,4443

36140,0.0530,4446

36140,0.0530,4446

36140,0.0530,4453

36140,0.0530,4453

36140,0.0530,4456

36140,0.0530,4456

36140,0.0530,4458

36140,0.0530,4458

36140,0.0530,4460

36140,0.0530,4460

36140,0.0530,4463

36140,0.0530,4463

36140,0.0531,4473

36140,0.0531,4473

36140,0.0531,4475

36140,0.0531,4475

17965,0.0528,4516

17965,0.0528,4516

17965,0.0528,4518

17965,0.0528,4518

17965,0.0529,4525

17965,0.0529,4525

17965,0.0527,4531

17965,0.0527,4531

17965,0.0527,4532

36140,0.0533,4572

36140,0.0531,4579

36140,0.0530,4599

36140,0.0530,4607

36140,0.0530,4609

36140,0.0530,4616

36140,0.0530,4629

36140,0.0530,4631

36140,0.0530,4634

36140,0.0530,4635

36140,0.0530,4636

36140,0.0530,4637

17965,0.0526,4641

17965,0.0527,4653

17965,0.0527,4653

17965,0.0527,4657

17965,0.0527,4657

36140,0.0530,4668

17965,0.0527,4670

36140,0.0530,4684

36140,0.0530,4685

36140,0.0530,4685

36140,0.0530,4685

36140,0.0530,4693

36140,0.0530,4693

36140,0.0530,4695

36140,0.0530,4696

36140,0.0530,4696

36140,0.0530,4697

36140,0.0530,4698

36140,0.0530,4701

36140,0.0530,4707

36140,0.0530,4707

36140,0.0530,4709

36140,0.0530,4710

36140,0.0530,4712

36140,0.0530,4712

17965,0.0524,4719

17965,0.0524,4721

17965,0.0524,4726

17965,0.0524,4726

17965,0.0524,4733

17965,0.0524,4733

25889,0.0534,4744

25889,0.0534,4744

36140,0.0531,4747

25889,0.0534,4748

36140,0.0531,4753

